"subject" "measureName" "activityName" "measureValue"
"22" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.0954349339722222
"23" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.214730713222222
"24" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.272469211854545
"25" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.217799723931034
"26" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.12591815458
"27" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.2966286115
"28" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.0299969963043478
"29" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.18941800145
"30" "fBodyGyroMeanX" "WALKING_DOWNSTAIRS" -0.263061628069355
"1" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.0557022524693878
"2" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.361913824
"3" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.542694164081633
"4" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.717545840444444
"5" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.382483075106383
"6" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.130327465789583
"7" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.21444307293617
"8" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" 0.116090879026316
"9" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.312512195452381
"10" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.272495710342105
"11" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.528254524130435
"12" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.420631474130435
"13" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.133828886725532
"14" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" 0.0132082347333333
"15" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.402332301666667
"16" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.479512983617021
"17" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.451126869347826
"18" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.641527595090909
"19" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" 0.147083143564103
"20" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.138097945555556
"21" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.308879866288889
"22" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.525006840277778
"23" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" 0.328817010088889
"24" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.433475431818182
"25" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.632916352241379
"26" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.44312621
"27" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.402132810611364
"28" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.217100157608696
"29" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.463125032083333
"30" "fBodyGyroMeanY" "WALKING_DOWNSTAIRS" -0.348065119677419
"1" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.0318694271979592
"2" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.0874944736085106
"3" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.302866461179592
"4" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.318306481022222
"5" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.034175027916383
"6" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" 0.15284524938125
"7" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.299600267680851
"8" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" 0.0277498065176316
"9" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.250686586719048
"10" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" 0.0391366814342105
"11" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.273459111956522
"12" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.212767364326087
"13" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.212906662531915
"14" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" 0.492414379822222
"15" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.18319480152381
"16" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.375000625531915
"17" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.403380386086957
"18" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.447030699454545
"19" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" 0.210673073192308
"20" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" 0.257037841093333
"21" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.238221682666667
"22" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.194915698805556
"23" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.141266888477778
"24" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.396286646363636
"25" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.410311447586207
"26" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.22138882542
"27" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.144904904113636
"28" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.184392337071739
"29" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.199225894479167
"30" "fBodyGyroMeanZ" "WALKING_DOWNSTAIRS" -0.263720763854839
"1" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.495422486102041
"2" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.379436674361702
"3" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.30863033105102
"4" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.414919000955556
"5" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.51494094106383
"6" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.286724914610417
"7" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.432730974446809
"8" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.302735102631579
"9" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.423558773952381
"10" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.339514358157895
"11" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.397722757934783
"12" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.4223632375
"13" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.452190386808511
"14" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.378882872733333
"15" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.351630000285714
"16" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.470373498510638
"17" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.393194731747826
"18" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.513947089545455
"19" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" 0.196613286661538
"20" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.253365630644444
"21" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.469790144111111
"22" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.284532358444444
"23" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.482598325037037
"24" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.484894683818182
"25" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.316252107741379
"26" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.3981998635
"27" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.390968436431818
"28" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.345453346086957
"29" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.319123137947917
"30" "fBodyGyroStdX" "WALKING_DOWNSTAIRS" -0.278386596338226
"1" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.181414728657143
"2" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.458732747446809
"3" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.553094540204082
"4" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.691518367333333
"5" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.431552775319149
"6" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.235470976166667
"7" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.351717743191489
"8" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.0461356322868421
"9" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.364282565714286
"10" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.343237004473684
"11" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.481127494565217
"12" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.518923134565217
"13" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.24966032923617
"14" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" 0.0741391154937778
"15" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.360972848571429
"16" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.565214032765957
"17" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.469390428043478
"18" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.607757979272727
"19" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.028489571974359
"20" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.159961424355556
"21" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.388418746666667
"22" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.570339899444444
"23" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" 0.12605231802963
"24" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.523412701636364
"25" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.470641125
"26" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.4975063388
"27" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.543033246590909
"28" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.293108364565217
"29" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.354872689583333
"30" "fBodyGyroStdY" "WALKING_DOWNSTAIRS" -0.255732054951613
"1" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.238443565306122
"2" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.422987665106383
"3" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.548164313265306
"4" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.621658471333333
"5" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.374705187021277
"6" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.275667262770833
"7" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.495120053191489
"8" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.268253406210526
"9" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.356561471714286
"10" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.1503916379
"11" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.397220471086957
"12" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.448512990434783
"13" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.427008254255319
"14" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" 0.182794696328889
"15" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.3436733
"16" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.521100818723404
"17" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.540949520217391
"18" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.543996110545454
"19" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.215892226769231
"20" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" 0.0183050845333333
"21" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.450772139111111
"22" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.377319033611111
"23" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.305896699222222
"24" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.573281905454545
"25" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.506738306724138
"26" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.434482187
"27" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.367816046590909
"28" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.416505886304348
"29" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.416165845833333
"30" "fBodyGyroStdZ" "WALKING_DOWNSTAIRS" -0.371541476129032
"1" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.0894474807979592
"2" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" 0.00565516335106383
"3" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.205239246653061
"4" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.228851413747333
"5" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.0637528559361702
"6" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" 0.10384507225
"7" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.170319619372979
"8" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" 0.262628490268421
"9" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.16237608927619
"10" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" 0.0507010228431579
"11" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.198206139934783
"12" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.107091019565217
"13" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.127926051502128
"14" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" 0.0353601375466667
"15" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.0372666071540476
"16" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.165908810808511
"17" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.221631694184783
"18" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.466516044
"19" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" 0.434490400974359
"20" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.0612699838466667
"21" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.0802241799933333
"22" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.0179784626888889
"23" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" 0.112982475627778
"24" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.263106944836364
"25" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.50048333137931
"26" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.1488562664
"27" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.115421210625
"28" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.0707560279130435
"29" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.138637624454167
"30" "tBodyAccJerkMagMean" "WALKING_DOWNSTAIRS" -0.293738801622581
"1" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0257877197081633
"2" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.22961718512766
"3" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0926324494530612
"4" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.216858921977778
"5" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0292570509829787
"6" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.209502174375
"7" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.0901836280510638
"8" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.2534082561
"9" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.039907818552381
"10" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.110877231263158
"11" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.127017223413043
"12" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.0655781271934783
"13" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0433959844
"14" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.194708838913556
"15" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.159631710516667
"16" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0783498875595745
"17" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.206576683876087
"18" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.3825173332
"19" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.450612065720513
"20" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.0467185842571111
"21" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.0952339404955556
"22" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0337640982530556
"23" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" 0.292087200087037
"24" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.143501970018182
"25" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.482976929827586
"26" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.111303956316
"27" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0386367422818182
"28" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0418872609934783
"29" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.0307693372041667
"30" "tBodyAccJerkMagStd" "WALKING_DOWNSTAIRS" -0.125283184512903
"1" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0541553164897959
"2" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.110040615569574
"3" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0725689294489796
"4" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0971862748866667
"5" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.109650600459574
"6" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.103681343708333
"7" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0968926184638298
"8" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.118938088342105
"9" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.130193043809524
"10" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.100959387447368
"11" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0897168657173913
"12" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0621500251717391
"13" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.101704538333298
"14" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0428631626711111
"15" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0711457160166667
"16" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0907857064255319
"17" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.118250858006522
"18" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0809044045254545
"19" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0730930306923077
"20" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0695031058
"21" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0901452883333333
"22" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.101584640833333
"23" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0578010605648148
"24" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0802619828545455
"25" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.110656929396552
"26" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.111470787918
"27" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0936273220295455
"28" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0972653457891304
"29" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0636871965479167
"30" "tBodyAccJerkMeanX" "WALKING_DOWNSTAIRS" 0.0883933037048387
"1" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0296504490408163
"2" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.00327959081489362
"3" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0109707769183673
"4" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.00563780215111111
"5" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0137618233808511
"6" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.00987685807166667
"7" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0191061075170213
"8" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0380193846210526
"9" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0206865965952381
"10" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0107824902368421
"11" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0252274201521739
"12" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0119289154608696
"13" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.00751868156382979
"14" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0291339421022222
"15" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.01511589985
"16" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0148114530276596
"17" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0113826178208696
"18" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.000757069449090909
"19" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0386872111282051
"20" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.00436449644888889
"21" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0213998492444444
"22" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0211126110833333
"23" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0375005150740741
"24" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.00447316273690909
"25" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.0195416626931035
"26" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.007131601642
"27" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0159869469363636
"28" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.0143450903413043
"29" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" 0.000621016968750005
"30" "tBodyAccJerkMeanY" "WALKING_DOWNSTAIRS" -0.00756110754193549
"1" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0109719730183673
"2" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0209351677765957
"3" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00202727978142857
"4" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00729137766444444
"5" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" 0.0213397664446809
"6" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00932470617291667
"7" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0160390392510638
"8" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0394356157631579
"9" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" 0.00262568854761905
"10" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" 0.000152617173684209
"11" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0225208905847826
"12" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" 0.00485262425869565
"13" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0252977670276596
"14" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" 0.0104952601188889
"15" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0100212901547619
"16" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.029312256293617
"17" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00939838078195652
"18" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.01417699182
"19" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00955202497435897
"20" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00253482149777778
"21" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0125551085533333
"22" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" 0.0112499015
"23" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.000982717101851849
"24" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00846915857363636
"25" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0113348791672414
"26" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.01189114264
"27" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.00985034750909091
"28" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" 0.00123950141304348
"29" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0140642983104167
"30" "tBodyAccJerkMeanZ" "WALKING_DOWNSTAIRS" -0.0118301423032258
"1" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" -0.012283860544898
"2" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.147249143238298
"3" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" -0.0858010042244898
"4" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" -0.145759708684667
"5" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.0322415501638298
"6" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.165271070858333
"7" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.0285033927287234
"8" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.250143724521053
"9" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.017623342197619
"10" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.223275806105263
"11" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" -0.0834212653347826
"12" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.00631914373913043
"13" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" -0.0740908045319149
"14" "tBodyAccJerkStdX" "WALKING_DOWNSTAIRS" 0.0129597549231111
